# ID T_COLD T_COLD_ERR M_COLD M_COLD_ERR T_WARM T_WARM_ERR M_WARM M_WARM_ERR M_DUST M_DUST_ERR BETA BETA_ERR CHISQ_DUST 
1.0    24.03239462839391    2.2025036240431533    302858.4211133155    0.09691617882119749    62.232866816068594    8.838262927668751    9185.4914328375    0.27671580138309776    312043.912546153    0.09377909295976763    2.0    0.0    1.7669612667568715 
2.0    15.4241459063661    5.424145877954524    878681.6503216329    0.354845412426824    30.0    35.50788020619595    116717.29466802943    0.29836991692012604    995398.9449896623    0.3108063039933053    2.0    0.0    0.685031196862051 
3.0    14.029819875944607    1.8547328621700032    11770762.28040712    0.13031021290118777    30.0    3.8279884417795955    1415256.5587975227    0.1720996342339814    13186018.839204643    0.13124410822800367    2.0    0.0    1.9296202615276767 
4.0    19.270264278394357    4.264938298757748    327269.61236169626    0.21205573978185405    66.71027629757951    31.980507106468067    899.3532140968242    0.3338371956092941    328168.96557579306    0.20970681429950236    2.0    0.0    2.2299657492165954 
5.0    12.921208954705847    2.921208949938844    1265970.3651194484    0.28618355958311353    53.45540638192497    23.455406381924973    3952.3948731807172    0.472624622780216    1269922.759992629    0.29557415262960673    2.0    0.0    0.6044868991629563 
6.0    21.025759328851866    0.9130794241222908    73055517.02487615    0.08895655485165768    30.0    39.92674567696716    14464962.348158374    0.2995314673320271    87520479.37303452    0.046771941639267366    2.0    0.0    0.8098868544064178 
7.0    13.067334428299223    1.421066854618605    22284484.516495656    0.11766288183682908    30.0    0.0    1515293.7739542658    0.06787612238690335    23799778.29044992    0.11234725588718214    2.0    0.0    0.5195333723508595 
8.0    18.29049136438861    2.6233557723348646    2467388.4690329195    0.11244182394950192    34.389906824773725    21.80168082683045    197264.09039674507    0.3010285202791962    2664652.5594296646    0.11553039176903565    2.0    0.0    0.2871905357649985 
9.0    14.011115291869958    2.6571567141894743    3821115.4896182558    0.19021951648295785    30.0    0.0    314146.9680163621    0.16293883592883773    4135262.457634618    0.1925228584703545    2.0    0.0    0.5067856815496103 
10.0    16.635432427845192    2.790530397890148    14491650.819442598    0.07681039910906458    30.0    18.056241988911623    4103970.480595144    0.29008043801343353    18595621.30003774    0.08850903160419527    2.0    0.0    0.5514906416179591 
11.0    11.540481006693852    1.5404810060791032    9010810.698919872    0.19452472883197325    30.0    0.0    109485.28259123197    0.2010185971420353    9120295.981511103    0.1928125439558413    2.0    0.0    3.723445980309229 
12.0    13.394855630323033    2.308096104459164    3448057.289064559    0.18334235861870254    30.0    0.7712533421116561    281605.277357685    0.15977545901253945    3729662.566422244    0.1789891535603339    2.0    0.0    1.155374764700709 
13.0    10.00000000331037    1.6903540761043025    1616061.3035674319    0.23699698444538755    47.81585453773088    9.932452504792977    6880.89911821339    0.30080187229229133    1622942.2026856453    0.23540365068695368    2.0    0.0    0.2700628265529649 
14.0    14.842015212074942    1.400635067850322    19586934.21270795    0.08653666234290143    30.0    0.0    2332087.064869063    0.08336745547183848    21919021.277577013    0.08365497360254573    2.0    0.0    0.8525779512803351 
15.0    29.762258277730517    12.916893089268385    17420.748036236895    0.5146077549444702    30.0    34.087191505078636    0.017420757706694684    4.243435534431408    17420.765456994603    0.5476002134498225    2.0    0.0    2.3852135391430824 
16.0    15.229871199109084    2.3736890541901836    5319611.747129118    0.12476727359563895    30.0    0.0    780505.2598560179    0.15500744508930012    6100117.006985136    0.1320154616923128    2.0    0.0    3.2982339402883887 
17.0    10.000000000011708    15.28699633953905    765748.1969533209    0.2814187856735981    36.91802734228753    18.54794030074973    59760.65792244809    0.30102958256992285    825508.854875769    0.2807975034820109    2.0    0.0    0.37576107440316225 
18.0    10.956067420547862    1.474520516308786    6679183.68463643    0.1755968815050429    30.0    0.0    519207.68862510275    0.08902524304519067    7198391.373261533    0.16990367705001483    2.0    0.0    0.7487780609852664 
19.0    11.249175601754132    1.2519853149208195    12522144.870546902    0.18436128574881597    30.0    0.0    254648.3824426755    0.21033494604194025    12776793.252989577    0.1854358648724641    2.0    0.0    0.44394053287295 
20.0    19.70405298795533    1.9949218500992885    31896991.896135613    0.06491164170306933    40.2207874117062    10.220787411706198    1808246.1701609138    0.5285496025172302    33705238.066296525    0.058356521868862594    2.0    0.0    0.06348022806658815 
21.0    16.489941132958027    0.726164868441673    105186725.85406831    0.044941493820603494    30.0    9.238486707642728    3636319.9767626952    0.29436168564080545    108823045.830831    0.049856755910231615    2.0    0.0    0.4952197905591375 
22.0    19.605766747071492    5.811734996586427    157869.8700563164    0.29242967139586856    30.0    23.757052808888886    0.1578699576916987    0.46740103457889326    157870.02792627408    0.29242967139544507    2.0    0.0    3.153461181721336 
23.0    18.33731877566269    2.1176615292999372    34580239.14888332    0.07782786224509144    30.0    14.327749568924055    10238574.582825743    0.286018249387723    44818813.73170906    0.0657286547168554    2.0    0.0    0.48133354256846356 
24.0    11.738198559719798    2.2700573786386453    452064.9024455458    0.2912634683933426    52.55549235386675    3.045885553676939    15204.741444082276    0.20674126672260773    467269.6438896281    0.28258956805224444    2.0    0.0    5.513884214801444 
26.0    12.801431110126554    1.236695732051409    27749309.01718933    0.11413683227808005    30.0    0.0    875463.6776138409    0.09352522560947392    28624772.69480317    0.1115616824189559    2.0    0.0    1.2209616602571267 
28.0    19.776045688939767    4.231406546272904    1532129.8217052277    0.6816123110868881    30.0    6.747884332139229    6169929.801780541    0.2668931298823485    7702059.623485769    0.09133857949630636    2.0    0.0    0.30696448771792 
29.0    24.062687571644467    1.3093813847759144    37385651.76705348    0.06448481769442685    68.29812564378747    23.453192434669695    273154.2358697384    0.833545106313054    37658806.00292321    0.05428947908817811    2.0    0.0    0.3387786160809891 
30.0    11.145759730877415    3.541335203823948    4863312.286276615    0.23423309567766273    30.0    0.0    444026.06072925054    0.12104529766583452    5307338.347005866    0.23045741708031    2.0    0.0    1.3813880456013272 
31.0    17.30557024560775    1.3530719113857614    10347920.398354724    0.08998063585937242    41.42929170410527    14.17058195813906    53652.16878539712    1.008309111619427    10401572.567140121    0.09969839820988921    2.0    0.0    3.564403891969815 
32.0    13.900988849338287    3.9009888439642246    3831309.3161318195    0.2340336195128531    30.0    6.068559343930247e-08    1124108.115407938    0.10123246249913812    4955417.431539757    0.19570522184354724    2.0    0.0    0.1615331064044604 
33.0    21.816876381316415    5.56366083442418    284323.7894890417    0.3638428756537476    30.0    6.260481124977048    127421.77122539343    0.3010293839640284    411745.5607144352    0.28145488860163614    2.0    0.0    0.086472524914632 
34.0    10.32740027253092    0.6327827692477843    9844495.968881775    0.16695235161192165    48.774550030761176    18.774550030761176    33801.15335615621    0.8198074544288064    9878297.12223793    0.16277274144801362    2.0    0.0    0.6872970671988545 
35.0    15.778496437118726    2.908650862412106    3447273.8013550444    0.2026608166925714    62.08219496283667    32.08219496283667    4971.048408156106    1.528813591427609    3452244.8497632006    0.20522636184613818    2.0    0.0    3.0983461983885654 
36.0    10.00000000000001    1.5174557660997827    4976410.805347966    0.22760585996136745    30.0    1.1290700929266642    239621.78868334656    0.2730364874945565    5216032.5940313125    0.22111608786438333    2.0    0.0    1.0175779069349105 
37.0    14.652950616922874    1.4175438803051659    17272588.33876758    0.10369083976222078    30.0    2.1881402501129372    765758.2738400551    0.2504201033531392    18038346.612607636    0.10318469680206058    2.0    0.0    1.2234522038031348 
38.0    11.26139816742818    5.043843983200304    3332043.106205328    0.27174412588436836    30.0    8.756100690583352    66650.59145677024    0.3010267603222696    3398693.6976620983    0.27080413318045454    2.0    0.0    0.3793994762975555 
39.0    14.428380609079248    3.6251665820997943    7057972.044377311    0.17029442211245785    30.0    0.08151577981747948    1157793.5830504964    0.18764046264143122    8215765.627427807    0.17450741132632328    2.0    0.0    0.3027076592908482 
40.0    16.630585043497483    4.1227797564074855    3853744.04486663    0.20506685490969892    30.0    26.144001686517136    1336304.9462167025    0.29700768381784537    5190048.991083332    0.18136585083353104    2.0    0.0    0.007637118683584063 
41.0    13.616255437590606    3.6162554288948545    2190660.517984957    0.2676268664298297    51.60061904165066    21.60061904165066    21668.752084061947    0.9455786982773082    2212329.270069019    0.29021165081122635    2.0    0.0    0.2034289452834498 
42.0    14.328634964542855    4.32863493447573    200224.7913199141    0.42796594705355306    30.0    0.0    0.2002247913199141    2.8656068504966856    200224.99154470544    0.4279659470535788    2.0    0.0    0.8067984790367826 
